Time,v1,v2,Tank1,Tank2,Tank3,Tank4
1.395174396799600117e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.293684459643172358e-01,1.295844955446465996e-01,4.009173307234691341e-01,7.661299230231524704e-02
1.396174521815227081e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.301658660434761305e-01,1.297355217690046025e-01,4.027851517146978089e-01,7.661281303322788061e-02
1.397174646830854044e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.309591875706279107e-01,1.298837838309587212e-01,4.046399802753442021e-01,7.661263731490755569e-02
1.398174771846481008e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.317484301088699405e-01,1.300293338608304039e-01,4.064819362824922955e-01,7.661246507702725028e-02
1.399174896862107971e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.325336131911668824e-01,1.301722229485263171e-01,4.083111379683120878e-01,7.661229625065273108e-02
1.400175021877734707e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.333147563175545447e-01,1.303125011664648669e-01,4.101277019536068158e-01,7.661213076821492274e-02
1.401175146893361671e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.340918789524881694e-01,1.304502175919147189e-01,4.119317432804255330e-01,7.661196856348298501e-02
1.402175271908988634e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.348650005223259729e-01,1.305854203287648285e-01,4.137233754437699695e-01,7.661180957153770898e-02
1.403175396924615598e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.356341404129417227e-01,1.307181565287420522e-01,4.155027104224263135e-01,7.661165372874553792e-02
1.404175521940242561e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.363993179674612699e-01,1.308484724120940468e-01,4.172698587089561095e-01,7.661150097273318471e-02
1.405175646955869524e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.371605524841167101e-01,1.309764132877535847e-01,4.190249293388750851e-01,7.661135124236266580e-02
1.406175771971496488e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.379178632142114835e-01,1.311020235729995487e-01,4.207680299190436624e-01,7.661120447770680686e-02
1.407175896987123451e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.386712693601943880e-01,1.312253468126303724e-01,4.224992666553046838e-01,7.661106062002523420e-02
1.408176022002750415e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.394207900738317907e-01,1.313464256976631106e-01,4.242187443793811186e-01,7.661091961174100462e-02
1.409176147018377378e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.401664444544797050e-01,1.314653020835737374e-01,4.259265665750721075e-01,7.661078139641742946e-02
1.410176272034004342e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.409082515474483210e-01,1.315820170080913565e-01,4.276228354037648338e-01,7.661064591873559260e-02
1.411176397049631305e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.416462303424529390e-01,1.316966107085592030e-01,4.293076517292829242e-01,7.661051312447213213e-02
1.412176522065258268e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.423803997721503345e-01,1.318091226388747872e-01,4.309811151420946396e-01,7.661038296047757712e-02
1.413176647080885232e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.431107787107542550e-01,1.319195914860224750e-01,4.326433239829037269e-01,7.661025537465512847e-02
1.414176772096512195e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.438373859727299087e-01,1.320280551862089979e-01,4.342943753656455241e-01,7.661013031593978673e-02
1.415176897112139159e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.445602403115588130e-01,1.321345509406137708e-01,4.359343651998976443e-01,7.661000773427789623e-02
1.416177022127766122e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.452793604185749210e-01,1.322391152307642870e-01,4.375633882127336061e-01,7.660988758060713333e-02
1.417177147143393086e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.459947649218678589e-01,1.323417838335484709e-01,4.391815379700355626e-01,7.660976980683686932e-02
1.418177272159020049e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.467064723852477270e-01,1.324425918358725640e-01,4.407889068972763447e-01,7.660965436582897747e-02
1.419177397174647012e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.474145013072744870e-01,1.325415736489755358e-01,4.423855862998010702e-01,7.660954121137887596e-02
1.420177522190273976e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.481188701203403901e-01,1.326387630224088454e-01,4.439716663826041576e-01,7.660943029819715366e-02
1.421177647205900939e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.488195971898123582e-01,1.327341930576911855e-01,4.455472362696394906e-01,7.660932158189129315e-02
1.422177772221527903e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.495167008132240738e-01,1.328278962216467851e-01,4.471123840226585155e-01,7.660921501894810137e-02
1.423177897237154639e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.502101992195224722e-01,1.329199043594365137e-01,4.486671966596099681e-01,7.660911056671614039e-02
1.424178022252781602e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.509001105683577815e-01,1.330102487072887529e-01,4.502117601725915130e-01,7.660900818338878260e-02
1.425178147268408566e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.515864529494241886e-01,1.330989599049396677e-01,4.517461595453898249e-01,7.660890782798729370e-02
1.426178272284035529e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.522692443818418062e-01,1.331860680077896208e-01,4.532704787706041127e-01,7.660880946034469285e-02
1.427178397299662493e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.529485028135828262e-01,1.332716024987836700e-01,4.547848008663778474e-01,7.660871304108950175e-02
1.428178522315289456e+03,4.507193003570394652e+00,9.846618169461370584e+00,1.536242461209364196e-01,1.333555923000233068e-01,4.562892078927393014e-01,7.660861853163000723e-02
1.429178647330916419e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.551394634424143326e-01,1.331827321003183073e-01,4.566214679870615467e-01,7.999531705486014055e-02
1.430178772346543383e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.566272981182292579e-01,1.330780656969469400e-01,4.569515569458234561e-01,8.331634197973694644e-02
1.431178897362170346e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.580884058952455318e-01,1.330378278450794483e-01,4.572794897343224196e-01,8.657425212920051572e-02
1.432179022377797310e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.595234206666744092e-01,1.330585118393851629e-01,4.576052812026639161e-01,8.977141300198406004e-02
1.433179147393424273e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.609329555096342956e-01,1.331368431779821337e-01,4.579289460881571516e-01,9.291001949004523697e-02
1.434179272409051237e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.623176036411006773e-01,1.332697571254151114e-01,4.582504990163211445e-01,9.599211500064371017e-02
1.435179397424678200e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.636779393152368589e-01,1.334543793975438986e-01,4.585699545018794843e-01,9.901960771212116319e-02
1.436179522440305163e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.650145186666349406e-01,1.336880094032796007e-01,4.588873269497457663e-01,1.019942844929319359e-01
1.437179647455932127e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.663278805036874641e-01,1.339681055988114211e-01,4.592026306559959803e-01,1.049178228993642992e-01
1.438179772471559090e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.676185470556569579e-01,1.342922726049735338e-01,4.595158798088327390e-01,1.077918015789114392e-01
1.439179897487186054e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.688870246764647975e-01,1.346582498095479918e-01,4.598270884895335753e-01,1.106177093397136268e-01
1.440180022502813017e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.701338045089975104e-01,1.350639012217031143e-01,4.601362706733925223e-01,1.133969531014562548e-01
1.441180147518439981e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.713593631124726568e-01,1.355072063967889817e-01,4.604434402306515906e-01,1.161308648976231983e-01
1.442180272534066944e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.725641630554239359e-01,1.359862522802159635e-01,4.607486109274197550e-01,1.188207080696650625e-01
1.443180397549693907e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.737486534766961854e-01,1.364992258454159335e-01,4.610517964265851698e-01,1.214676827691143629e-01
1.444180522565320871e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.749132706166035001e-01,1.370444074219114849e-01,4.613530102887143935e-01,1.240729308638725686e-01
1.445180647580947607e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.760584383202574155e-01,1.376201646264686163e-01,4.616522659729444533e-01,1.266375403290911084e-01
1.446180772596574570e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.771845685148980554e-01,1.382249468240375201e-01,4.619495768378639733e-01,1.291625491901720879e-01
1.447180897612201534e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.782920616629107002e-01,1.388572800563833698e-01,4.622449561423853659e-01,1.316489490748933566e-01
1.448181022627828497e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.793813071920911106e-01,1.395157623855151907e-01,4.625384170466071421e-01,1.340976884230713484e-01
1.449181147643455461e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.804526839045983433e-01,1.401990596066106931e-01,4.628299726126680058e-01,1.365096753950350850e-01
1.450181272659082424e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.815065603659163362e-01,1.409059012914344600e-01,4.631196358055906237e-01,1.388857805142501289e-01
1.451181397674709388e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.825432952750614124e-01,1.416350771285185828e-01,4.634074194941179559e-01,1.412268390745241020e-01
1.452181522690336351e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.835632378171639933e-01,1.423854335307780106e-01,4.636933364515394840e-01,1.435336533380399959e-01
1.453181647705963314e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.845667279994880616e-01,1.431558704849636710e-01,4.639773993565095012e-01,1.458069945470115147e-01
1.454181772721590278e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.855540969718605382e-01,1.439453386205007401e-01,4.642596207938569086e-01,1.480476047687620811e-01
1.455181897737217241e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.865256673324226788e-01,1.447528364779445686e-01,4.645400132553856309e-01,1.502561985915358556e-01
1.456182022752844205e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.874817534195494795e-01,1.455774079595780757e-01,4.648185891406679260e-01,1.524334646861976172e-01
1.457182147768471168e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.884226615907207136e-01,1.464181399466384648e-01,4.650953607578283133e-01,1.545800672471346615e-01
1.458182272784098132e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.893486904890789579e-01,1.472741600693590058e-01,4.653703403243204528e-01,1.566966473241018787e-01
1.459182397799725095e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.902601312983576987e-01,1.481446346174779549e-01,4.656435399676951414e-01,1.587838240553839653e-01
1.460182522815352058e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.911572679868153990e-01,1.490287665801373895e-01,4.659149717263608714e-01,1.608421958114638339e-01
1.461182647830979022e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.920403775407710789e-01,1.499257938052096506e-01,4.661846475503361176e-01,1.628723412573670759e-01
1.462182772846605985e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.929097301883020699e-01,1.508349872690633309e-01,4.664525793019942967e-01,1.648748203409656221e-01
1.463182897862232949e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.937655896136187550e-01,1.517556494486277108e-01,4.667187787568014001e-01,1.668501752137253880e-01
1.464183022877859912e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.946082131626071521e-01,1.526871127883746571e-01,4.669832576040450212e-01,1.687989310897183293e-01
1.465183147893486876e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.954378520399978891e-01,1.536287382555035774e-01,4.672460274475574993e-01,1.707215970481146539e-01
1.466183272909113839e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.962547514985822361e-01,1.545799139771962816e-01,4.675070998064300709e-01,1.726186667838292554e-01
1.467183397924740802e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.970591510208882791e-01,1.555400539543528859e-01,4.677664861157209697e-01,1.744906193105614789e-01
1.468183522940367538e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.978512844936859139e-01,1.565085968466729538e-01,4.680241977271561438e-01,1.763379196200211552e-01
1.469183647955994502e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.986313803756785679e-01,1.574850048243758571e-01,4.682802459098224235e-01,1.781610193007880372e-01
1.470183772971621465e+03,9.536796932787565240e+00,8.312394850996087214e+00,1.993996618587142167e-01,1.584687624822301022e-01,4.685346418508543609e-01,1.799603571199222540e-01
1.471183897987248429e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.001563470228305552e-01,1.594593758119054461e-01,4.687873966561137973e-01,1.817363595701562140e-01
1.472184023002875392e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.009016489854295873e-01,1.604563712289646116e-01,4.690385213508623807e-01,1.834894413852372619e-01
1.473184148018502356e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.016357760448617420e-01,1.614592946510960692e-01,4.692880268804288657e-01,1.852200060257661596e-01
1.474184273034129319e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.023589318186754804e-01,1.624677106244288016e-01,4.695359241108671422e-01,1.869284461376505002e-01
1.475184398049756282e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.030713153767874091e-01,1.634812014950187409e-01,4.697822238296099906e-01,1.886151439851360689e-01
1.476184523065383246e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.037731213698057431e-01,1.644993666227961004e-01,4.700269367461156755e-01,1.902804718601977529e-01
1.477184648081010209e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.044645401527225848e-01,1.655218216354469585e-01,4.702700734925079340e-01,1.919247924699070962e-01
1.478184773096637173e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.051457579041901236e-01,1.665481977198943753e-01,4.705116446242098571e-01,1.935484593032895384e-01
1.479184898112264136e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.058169567415722434e-01,1.675781409491871876e-01,4.707516606205710552e-01,1.951518169790290025e-01
1.480185023127891100e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.064783148319632167e-01,1.686113116427684910e-01,4.709901318854894381e-01,1.967352015752980576e-01
1.481185148143518063e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.071300064993492063e-01,1.696473837582212207e-01,4.712270687480267783e-01,1.982989409428691507e-01
1.482185273159145027e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.077722023281007857e-01,1.706860443126545501e-01,4.714624814630189453e-01,1.998433550026224581e-01
1.483185398174771990e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.084050692631018442e-01,1.717269928317943228e-01,4.716963802116898585e-01,2.013687560287160394e-01
1.484185523190398953e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.090287707061186662e-01,1.727699408263715097e-01,4.719287751022393507e-01,2.028754489172890085e-01
1.485185648206025917e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.096434666090656318e-01,1.738146112932394127e-01,4.721596761704329182e-01,2.043637314425283125e-01
1.486185773221652880e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.102493135642172495e-01,1.748607382400379773e-01,4.723890933801868086e-01,2.058338945007152365e-01
1.487185898237279844e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.108464648914475381e-01,1.759080662322515254e-01,4.726170366241493892e-01,2.072862223428854900e-01
1.488186023252906807e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.114350707226148041e-01,1.769563499614543733e-01,4.728435157242750764e-01,2.087209927967691725e-01
1.489186148268533771e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.120152780832099126e-01,1.780053538336187069e-01,4.730685404323939358e-01,2.101384774786377030e-01
1.490186273284160734e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.125872309713790209e-01,1.790548515764271154e-01,4.732921204307756757e-01,2.115389419956418549e-01
1.491186398299787470e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.131510704344227458e-01,1.801046258645890574e-01,4.735142653326875894e-01,2.129226461391749425e-01
1.492186523315414433e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.137069346428764338e-01,1.811544679622292264e-01,4.737349846829480571e-01,2.142898440697733053e-01
1.493186648331041397e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.142549589622623207e-01,1.822041773814619403e-01,4.739542879584741075e-01,2.156407844940171903e-01
1.494186773346668360e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.147952760226060909e-01,1.832535615563209985e-01,4.741721845688237624e-01,2.169757108338722373e-01
1.495186898362295324e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.153280157858055432e-01,1.843024355312650187e-01,4.743886838567337727e-01,2.182948613888835154e-01
1.496187023377922287e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.158533056109317450e-01,1.853506216635174564e-01,4.746037950986523590e-01,2.195984694916010005e-01
1.497187148393549251e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.163712703175411645e-01,1.863979493385446440e-01,4.748175275052653466e-01,2.208867636565952364e-01
1.498187273409176214e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.168820322470757789e-01,1.874442546980183699e-01,4.750298902220195796e-01,2.221599677233998538e-01
1.499187398424803177e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.173857113224208215e-01,1.884893803796404699e-01,4.752408923296401744e-01,2.234183009936936415e-01
1.500187523440430141e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.178824251056901418e-01,1.895331752682453130e-01,4.754505428446429982e-01,2.246619783630174894e-01
1.501187648456057104e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.183722888543010721e-01,1.905754942576233790e-01,4.756588507198418747e-01,2.258912104472969307e-01
1.502187773471684068e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.188554155754063590e-01,1.916161980225506434e-01,4.758658248448527917e-01,2.271062037044405957e-01
1.503187898487311031e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.193319160787389199e-01,1.926551528005220337e-01,4.760714740465913919e-01,2.283071605512478064e-01
1.504188023502937995e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.198018990279263507e-01,1.936922301827243009e-01,4.762758070897664675e-01,2.294942794758577098e-01
1.505188148518564958e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.202654709903336672e-01,1.947273069138099055e-01,4.764788326773700677e-01,2.306677551459611619e-01
1.506188273534191921e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.207227364854812413e-01,1.957602647000445395e-01,4.766805594511614452e-01,2.318277785129679025e-01
1.507188398549818885e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.211737980320914176e-01,1.967909900254397604e-01,4.768809959921472275e-01,2.329745369123282228e-01
1.508188523565445848e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.216187561938107453e-01,1.978193739754919023e-01,4.770801508210571473e-01,2.341082141601876776e-01
1.509188648581072812e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.220577096236538150e-01,1.988453120681721031e-01,4.772780323988153883e-01,2.352289906465437896e-01
1.510188773596699775e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.224907551072116130e-01,1.998687040918293301e-01,4.774746491270072668e-01,2.363370434250650354e-01
1.511188898612326739e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.229179876046686881e-01,2.008894539496892395e-01,4.776700093483423615e-01,2.374325462997273484e-01
1.512189023627953702e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.233395002916666039e-01,2.019074695106426731e-01,4.778641213471128135e-01,2.385156699084060028e-01
1.513189148643580666e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.237553845990557511e-01,2.029226624660381839e-01,4.780569933496475188e-01,2.395865818035625427e-01
1.514189273659207402e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.241657302515691064e-01,2.039349481922048679e-01,4.782486335247622677e-01,2.406454465301541279e-01
1.515189398674834365e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.245706253054569335e-01,2.049442456184466521e-01,4.784390499842057776e-01,2.416924257008856436e-01
1.516189523690461328e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.249701561851146225e-01,2.059504771002621526e-01,4.786282507831016719e-01,2.427276780689202884e-01
1.517189648706088292e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.253644077187945682e-01,2.069535682975905955e-01,4.788162439203997311e-01,2.437513595982845893e-01
1.518189773721715255e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.257534631732261710e-01,2.079534480577413802e-01,4.790030373392891727e-01,2.447636235316144049e-01
1.519189898737342219e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.261374042874263746e-01,2.089500483029359812e-01,4.791886389276300284e-01,2.457646204558923964e-01
1.520190023752969182e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.265163113056447852e-01,2.099433039222199371e-01,4.793730565183856873e-01,2.467544983660838742e-01
1.521190148768596146e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.268902630094283557e-01,2.109331526675284341e-01,4.795562978900453910e-01,2.477334027266663297e-01
1.522190273784223109e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.272593367488592864e-01,2.119195350537379230e-01,4.797383707670425101e-01,2.487014765311936493e-01
1.523190398799850072e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.276236084729910958e-01,2.129023942625291321e-01,4.799192828201692129e-01,2.496588603599715905e-01
1.524190523815477036e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.279831527595096163e-01,2.138816760499033798e-01,4.800990416669881911e-01,2.506056924359272298e-01
1.525190648831103999e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.283380428436405651e-01,2.148573286571873742e-01,4.802776548722397787e-01,2.515421086787363869e-01
1.526190773846730963e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.286883506463287252e-01,2.158293027253846141e-01,4.804551299482455740e-01,2.524682427572834675e-01
1.527190898862357926e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.290341468017104420e-01,2.167975512127273408e-01,4.806314743553092850e-01,2.533842261405158669e-01
1.528191023877984890e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.293755006839011124e-01,2.177620293152981168e-01,4.808066955021132460e-01,2.542901881467594660e-01
1.529191148893611853e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.297124804331170944e-01,2.187226943905858645e-01,4.809808007461108814e-01,2.551862559915474282e-01
1.530191273909238816e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.300451529811541329e-01,2.196795058838606207e-01,4.811537973939174484e-01,2.560725548340261337e-01
1.531191398924865780e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.303735840762404785e-01,2.206324252572476607e-01,4.813256927016958953e-01,2.569492078219902109e-01
1.532191523940492743e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.306978383072817995e-01,2.215814159213853052e-01,4.814964938755396107e-01,2.578163361355930716e-01
1.533191648956119707e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.310179791275186745e-01,2.225264431695661016e-01,4.816662080718518979e-01,2.586740590297895714e-01
1.534191773971746670e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.313340688776118759e-01,2.234674741142587129e-01,4.818348423977226180e-01,2.595224938755550936e-01
1.535191898987373634e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.316461688081720705e-01,2.244044776259082052e-01,4.820024039113005587e-01,2.603617561999218566e-01
1.536192024003000370e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.319543391017510059e-01,2.253374242739302757e-01,4.821688996221633050e-01,2.611919597248815728e-01
1.537192149018627333e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.322586388943098934e-01,2.262662862698067989e-01,4.823343364916838349e-01,2.620132164051928170e-01
1.538192274034254297e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.325591262961773376e-01,2.271910374121950682e-01,4.824987214333931740e-01,2.628256364651286314e-01
1.539192399049881260e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.328558584125153541e-01,2.281116530339802606e-01,4.826620613133408844e-01,2.636293284342097754e-01
1.540192524065508223e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.331488913633039117e-01,2.290281099511834173e-01,4.828243629504520018e-01,2.644243991819518191e-01
1.541192649081135187e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.334382803028592634e-01,2.299403864136572717e-01,4.829856331168806971e-01,2.652109539516647185e-01
1.542192774096762150e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.337240794388989740e-01,2.308484620574993706e-01,4.831458785383610510e-01,2.659890963933367880e-01
1.543192899112389114e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.340063420511654391e-01,2.317523178591137933e-01,4.833051058945548872e-01,2.667589285956341594e-01
1.544193024128016077e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.342851205096215528e-01,2.326519360908591572e-01,4.834633218193967741e-01,2.675205511170472006e-01
1.545193149143643041e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.345604662922280148e-01,2.335473002782170460e-01,4.836205329014351406e-01,2.682740630162094853e-01
1.546193274159270004e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.348324300023159616e-01,2.344383951584282644e-01,4.837767456841715608e-01,2.690195618814212319e-01
1.547193399174896967e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.351010613855658016e-01,2.353252066405391585e-01,4.839319666663969288e-01,2.697571438594039139e-01
1.548193524190523931e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.353664093465999974e-01,2.362077217667972462e-01,4.840862023025240823e-01,2.704869036833044693e-01
1.549193649206150894e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.356285219652044793e-01,2.370859286753565220e-01,4.842394590029183710e-01,2.712089346999848050e-01
1.550193774221777858e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.358874465121846564e-01,2.379598165642311525e-01,4.843917431342245061e-01,2.719233288966088069e-01
1.551193899237404821e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.361432294648693753e-01,2.388293756564617010e-01,4.845430610196920229e-01,2.726301769265601638e-01
1.552194024253031785e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.363959165222684899e-01,2.396945971664383723e-01,4.846934189394963566e-01,2.733295681347034378e-01
1.553194149268658748e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.366455526198962267e-01,2.405554732673442220e-01,4.848428231310586423e-01,2.740215905820146958e-01
1.554194274284285711e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.368921819442674492e-01,2.414119970596756148e-01,4.849912797893614069e-01,2.747063310696004068e-01
1.555194399299912675e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.371358479470757619e-01,2.422641625407991328e-01,4.851387950672630955e-01,2.753838751621239256e-01
1.556194524315539638e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.373765933590616939e-01,2.431119645755076275e-01,4.852853750758086004e-01,2.760543072106584894e-01
1.557194649331166602e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.376144602035787368e-01,2.439553988675366158e-01,4.854310258845379034e-01,2.767177103749816625e-01
1.558194774346793565e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.378494898098661159e-01,2.447944619320117365e-01,4.855757535217921084e-01,2.773741666453348742e-01
1.559194899362420301e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.380817228260334317e-01,2.456291510687851620e-01,4.857195639750165883e-01,2.780237568636563239e-01
1.560195024378047265e+03,9.536796932787565240e+00,8.312394850996087214e+00,2.383111992317672734e-01,2.464594643366366800e-01,4.858624631910614666e-01,2.786665607443105652e-01
